name,type,np,ax,ay,bx,by,cx,cy,dx,dy,bb,hh,ang,az,len
beam111,beam,0,0.00000000E+000,6.00000000E+000,6.00000000E+000,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam112,beam,0,6.00000000E+000,6.00000000E+000,1.20000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam113,beam,0,1.20000000E+001,6.00000000E+000,1.80000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam114,beam,0,1.80000000E+001,6.00000000E+000,2.40000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam115,beam,0,2.40000000E+001,6.00000000E+000,3.00000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam116,beam,0,0.00000000E+000,1.20000000E+001,6.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam117,beam,0,6.00000000E+000,1.20000000E+001,1.20000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam118,beam,0,1.20000000E+001,1.20000000E+001,1.80000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam119,beam,0,1.80000000E+001,1.20000000E+001,2.40000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam120,beam,0,0.00000000E+000,1.80000000E+001,6.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam121,beam,0,6.00000000E+000,1.80000000E+001,1.20000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam122,beam,0,1.20000000E+001,1.80000000E+001,1.80000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam123,beam,0,1.80000000E+001,1.80000000E+001,2.40000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam124,beam,0,2.40000000E+001,1.80000000E+001,3.00000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam125,beam,0,3.00000000E+000,1.80000000E+001,3.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam126,beam,0,3.00000000E+000,1.20000000E+001,3.00000000E+000,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam127,beam,0,9.00000000E+000,1.80000000E+001,9.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam128,beam,0,9.00000000E+000,1.20000000E+001,9.00000000E+000,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam129,beam,0,1.50000000E+001,1.80000000E+001,1.50000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam130,beam,0,1.50000000E+001,1.20000000E+001,1.50000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam131,beam,0,1.50000000E+001,6.00000000E+000,1.50000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam132,beam,0,2.10000000E+001,1.80000000E+001,2.10000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam133,beam,0,2.10000000E+001,1.20000000E+001,2.10000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam134,beam,0,2.10000000E+001,6.00000000E+000,2.10000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam135,beam,0,2.70000000E+001,1.80000000E+001,2.70000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam136,beam,0,9.00000000E+000,6.00000000E+000,9.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam137,beam,0,3.00000000E+000,6.00000000E+000,3.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam138,beam,0,2.70000000E+001,1.20000000E+001,2.70000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.80000000E+001,0.00000000E+000
beam139,beam,0,0.00000000E+000,6.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam140,beam,0,0.00000000E+000,1.20000000E+001,0.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam141,beam,0,6.00000000E+000,6.00000000E+000,6.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam142,beam,0,6.00000000E+000,1.20000000E+001,6.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam143,beam,0,1.20000000E+001,0.00000000E+000,1.20000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam144,beam,0,1.20000000E+001,6.00000000E+000,1.20000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam145,beam,0,1.20000000E+001,1.20000000E+001,1.20000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam146,beam,0,1.80000000E+001,0.00000000E+000,1.80000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam147,beam,0,1.80000000E+001,6.00000000E+000,1.80000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam148,beam,0,1.80000000E+001,1.20000000E+001,1.80000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam149,beam,0,2.40000000E+001,0.00000000E+000,2.40000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam150,beam,0,2.40000000E+001,6.00000000E+000,2.40000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam151,beam,0,2.40000000E+001,1.20000000E+001,2.40000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam152,beam,0,3.00000000E+001,1.20000000E+001,3.00000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam153,beam,0,0.00000000E+000,0.00000000E+000,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam154,beam,0,6.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam155,beam,0,1.20000000E+001,0.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam156,beam,0,1.80000000E+001,0.00000000E+000,2.40000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam157,beam,0,0.00000000E+000,6.00000000E+000,6.00000000E+000,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam158,beam,0,6.00000000E+000,6.00000000E+000,1.20000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam159,beam,0,1.20000000E+001,6.00000000E+000,1.80000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam160,beam,0,1.80000000E+001,6.00000000E+000,2.40000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam161,beam,0,2.40000000E+001,6.00000000E+000,3.00000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam162,beam,0,0.00000000E+000,1.20000000E+001,6.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam163,beam,0,6.00000000E+000,1.20000000E+001,1.20000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam164,beam,0,1.20000000E+001,1.20000000E+001,1.80000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam165,beam,0,1.80000000E+001,1.20000000E+001,2.40000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam166,beam,0,0.00000000E+000,1.80000000E+001,6.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam167,beam,0,6.00000000E+000,1.80000000E+001,1.20000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam168,beam,0,1.20000000E+001,1.80000000E+001,1.80000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam169,beam,0,1.80000000E+001,1.80000000E+001,2.40000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam170,beam,0,2.40000000E+001,1.80000000E+001,3.00000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam171,beam,0,3.00000000E+000,1.80000000E+001,3.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam172,beam,0,3.00000000E+000,1.20000000E+001,3.00000000E+000,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam173,beam,0,9.00000000E+000,1.80000000E+001,9.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam174,beam,0,9.00000000E+000,1.20000000E+001,9.00000000E+000,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam175,beam,0,1.50000000E+001,1.80000000E+001,1.50000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam176,beam,0,1.50000000E+001,1.20000000E+001,1.50000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam177,beam,0,1.50000000E+001,6.00000000E+000,1.50000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam178,beam,0,2.10000000E+001,1.80000000E+001,2.10000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam179,beam,0,2.10000000E+001,1.20000000E+001,2.10000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam180,beam,0,2.10000000E+001,6.00000000E+000,2.10000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam181,beam,0,2.70000000E+001,1.80000000E+001,2.70000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam182,beam,0,9.00000000E+000,6.00000000E+000,9.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam183,beam,0,3.00000000E+000,6.00000000E+000,3.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam184,beam,0,2.70000000E+001,1.20000000E+001,2.70000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.50000000E+001,0.00000000E+000
beam185,beam,0,0.00000000E+000,6.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.20000000E+001,0.00000000E+000
beam186,beam,0,0.00000000E+000,1.20000000E+001,0.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.20000000E+001,0.00000000E+000
beam187,beam,0,6.00000000E+000,6.00000000E+000,6.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.20000000E+001,0.00000000E+000
beam188,beam,0,6.00000000E+000,1.20000000E+001,6.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.20000000E+001,0.00000000E+000
beam189,beam,0,1.20000000E+001,0.00000000E+000,1.20000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.20000000E+001,0.00000000E+000
beam190,beam,0,1.20000000E+001,6.00000000E+000,1.20000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.20000000E+001,0.00000000E+000
beam191,beam,0,1.20000000E+001,1.20000000E+001,1.20000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.20000000E+001,0.00000000E+000
beam192,beam,0,1.80000000E+001,0.00000000E+000,1.80000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.20000000E+001,0.00000000E+000
beam193,beam,0,1.80000000E+001,6.00000000E+000,1.80000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.20000000E+001,0.00000000E+000
beam194,beam,0,1.80000000E+001,1.20000000E+001,1.80000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.20000000E+001,0.00000000E+000
beam195,beam,0,2.40000000E+001,0.00000000E+000,2.40000000E+001,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.20000000E+001,0.00000000E+000
beam196,beam,0,2.40000000E+001,6.00000000E+000,2.40000000E+001,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.20000000E+001,0.00000000E+000
beam197,beam,0,2.40000000E+001,1.20000000E+001,2.40000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.20000000E+001,0.00000000E+000
beam198,beam,0,3.00000000E+001,1.20000000E+001,3.00000000E+001,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,4.00000000E-001,0.00000000E+000,1.20000000E+001,0.00000000E+000
beam199,beam,0,0.00000000E+000,0.00000000E+000,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.20000000E+001,0.00000000E+000
beam200,beam,0,6.00000000E+000,0.00000000E+000,1.20000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.20000000E+001,0.00000000E+000
beam201,beam,0,1.20000000E+001,0.00000000E+000,1.80000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.20000000E+001,0.00000000E+000
beam202,beam,0,1.80000000E+001,0.00000000E+000,2.40000000E+001,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.20000000E+001,0.00000000E+000
beam203,beam,0,0.00000000E+000,6.00000000E+000,6.00000000E+000,6.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,0.00000000E+000,2.50000000E-001,5.00000000E-001,0.00000000E+000,1.20000000E+001,0.00000000E+000
